"stationName","date","ET_EC_gf","ET_EC_gf_count","ET_EC_gf_Dgf","ET_EC_gf_Dgf2","ET_EC_gf_Dqc","ET_EC_qc","ET_EC_qc_count","ET_EC_qc_Dgf","ET_EC_qc_Dqc","ET_SR_aH_gf","ET_SR_aH_gf_count","ET_SR_aH_gf_Dgf","ET_SR_aH_gf_Dgf2","ET_SR_aH_gf_Dqc","ET_SR_aH_qc","ET_SR_aH_qc_count","ET_SR_aH_qc_Dgf","ET_SR_aH_qc_Dqc","ET_Tc_aH_gf","ET_Tc_aH_gf_count","ET_Tc_aH_gf_Dgf","ET_Tc_aH_gf_Dgf2","ET_Tc_aH_gf_Dqc","ET_Tc_aH_qc","ET_Tc_aH_qc_count","ET_Tc_aH_qc_Dgf","ET_Tc_aH_qc_Dqc","ET_Tn_aH_gf","ET_Tn_aH_gf_count","ET_Tn_aH_gf_Dgf","ET_Tn_aH_gf_Dgf2","ET_Tn_aH_gf_Dqc","ET_Tn_aH_qc","ET_Tn_aH_qc_count","ET_Tn_aH_qc_Dgf","ET_Tn_aH_qc_Dqc","ETo_mm","G_gf_count","G_gf_mm","G_gf_mm_Dgf","G_gf_mm_Dqc","G_qc_count","G_qc_mm","G_qc_mm_Dqc","H_ECrot_gf_count","H_ECrot_gf_mm","H_ECrot_gf_mm_Dgf","H_ECrot_gf_mm_Dqc","H_ECrot_qc_count","H_ECrot_qc_mm","H_ECrot_qc_mm_Dqc","IRGASON_ET_WPL_gf","IRGASON_ET_WPL_gf_count","IRGASON_ET_WPL_gf_Dgf2","IRGASON_ET_WPL_gf_Dqc","IRGASON_ET_WPL_qc","IRGASON_ET_WPL_qc_count","IRGASON_ET_WPL_qc_Dqc","Ka_EC","Ka_IRGASON","Ka_SR","Ka_Tc","Ka_Tn","Pcp_Tot","Rn_Avg_gf_count","Rn_Avg_gf_mm","Rn_Avg_gf_mm_Dgf","Rn_Avg_gf_mm_Dqc","Rn_Avg_qc_count","Rn_Avg_qc_mm","Rn_Avg_qc_mm_Dqc","SR_aH_gf_count","SR_aH_gf_mm","SR_aH_gf_mm_Dgf","SR_aH_gf_mm_Dqc","SR_aH_qc_count","SR_aH_qc_mm","SR_aH_qc_mm_Dqc","Tc_aH_gf_count","Tc_aH_gf_mm","Tc_aH_gf_mm_Dgf","Tc_aH_gf_mm_Dqc","Tc_aH_qc_count","Tc_aH_qc_mm","Tc_aH_qc_mm_Dqc","Tc_H_gf_mm","Tc_H_qc_mm","Tn_aH_gf_count","Tn_aH_gf_mm","Tn_aH_gf_mm_Dgf","Tn_aH_gf_mm_Dqc","Tn_aH_qc_count","Tn_aH_qc_mm","Tn_aH_qc_mm_Dqc","Tn_H_gf_mm","Tn_H_qc_mm"
"IRGASON","2016-11-23",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,1.08,48,-0.26451802248403,-0.26451802248403,-0.26451802248403,48,-0.26451802248403,-0.26451802248403,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2.1,48,1.4647850224659,1.4647850224659,1.4647850224659,48,1.4647850224659,1.4647850224659,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"IRGASON","2016-11-24",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0.95,48,-0.588438309609089,-0.588438309609089,-0.588438309609089,48,-0.588438309609089,-0.588438309609089,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,48,1.4833764526176,1.4833764526176,1.4833764526176,48,1.4833764526176,1.4833764526176,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"IRGASON","2016-11-25",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0.72,48,-0.319253778973304,-0.319253778973304,-0.319253778973304,48,-0.319253778973304,-0.319253778973304,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,48,0.96717975567966,0.96717975567966,0.96717975567966,48,0.96717975567966,0.96717975567966,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"IRGASON","2016-11-26",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0.63,48,-0.232413580571479,-0.232413580571479,-0.232413580571479,48,-0.232413580571479,-0.232413580571479,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2.7,48,0.27552345199092,0.27552345199092,0.27552345199092,48,0.27552345199092,0.27552345199092,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"IRGASON","2016-11-27",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,1.33,48,-0.0703740565940393,-0.0703740565940393,-0.0703740565940393,48,-0.0703740565940393,-0.0703740565940393,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2.6,48,1.61398593310716,1.61398593310716,1.61398593310716,48,1.61398593310716,1.61398593310716,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"IRGASON","2016-11-28",NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0.93,48,-0.343284453668972,-0.343284453668972,-0.343284453668972,48,-0.343284453668972,-0.343284453668972,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,3,48,0.01300628681982,0.01300628681982,0.01300628681982,48,0.01300628681982,0.01300628681982,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA
"IRGASON","2016-11-29",NA,33,NA,NA,NA,NA,33,NA,NA,NA,33,NA,NA,NA,NA,33,NA,NA,NA,33,NA,NA,NA,NA,33,NA,NA,NA,33,NA,NA,NA,NA,33,NA,NA,0.96,48,-0.413275042475314,-0.413275042475314,-0.413275042475314,48,-0.413275042475314,-0.413275042475314,33,NA,NA,NA,33,NA,NA,NA,22,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,1.4,48,0.9700604906184,0.9700604906184,0.9700604906184,48,0.9700604906184,0.9700604906184,33,NA,NA,NA,33,NA,NA,33,NA,NA,NA,33,NA,NA,NA,NA,33,NA,NA,NA,33,NA,NA,NA,NA
"IRGASON","2016-11-30",0.954009291809737,48,0.954009291809737,0.954009291809737,0.954009291809737,0.954009291809737,48,0.954009291809737,0.954009291809737,0.923442217550664,48,0.923442217550663,0.923442217550663,0.923442217550664,0.923803179148467,48,0.923442217550663,0.923803179148467,0.920021870573283,48,0.920021870573283,0.920021870573283,0.920021870573283,NA,47,0.920021870573283,NA,0.929830196283723,48,0.929830196283723,0.929830196283723,0.929830196283723,NA,47,0.929830196283723,NA,0.79,48,-0.183344262767934,-0.183344262767934,-0.183344262767934,48,-0.183344262767934,-0.183344262767934,48,0.218957422423037,0.218957422423037,0.218957422423037,48,0.218957422423037,0.218957422423037,NA,39,NA,NA,NA,34,NA,1.20760669849334,NA,1.16891419943122,1.16458464629529,1.17700024846041,0.2,48,0.98962245146484,0.98962245146484,0.98962245146484,48,0.98962245146484,0.98962245146484,48,0.249524496682111,0.249524496682111,0.249524496682111,48,0.249163535084307,0.249163535084307,48,0.252944843659491,0.252944843659491,0.252944843659491,47,NA,NA,0.177480697947784,NA,48,0.243136517949051,0.243136517949051,0.243136517949051,47,NA,NA,0.203751410722726,NA
"IRGASON","2016-12-01",1.11585423662681,48,1.11585423662681,1.11585423662681,1.11585423662681,1.11585423662681,48,1.11585423662681,1.11585423662681,1.10790873271688,48,1.10790873271688,1.10790873271688,1.10790873271688,1.11384331701926,48,1.10790873271688,1.11384331701926,1.13857652281821,48,1.13857652281821,1.13857652281821,1.13857652281821,1.13857652281821,48,1.13857652281821,1.13857652281821,1.08572659436085,48,1.08572659436085,1.08572659436085,1.08572659436085,NA,46,1.08572659436085,NA,1.81,48,-0.482684479558789,-0.482684479558789,-0.482684479558789,48,-0.482684479558789,-0.482684479558789,48,0.254325828573182,0.254325828573182,0.254325828573182,48,0.254325828573182,0.254325828573182,1.33965841764313,48,1.33965841764313,1.33965841764313,NA,43,NA,0.616494053384977,0.740142772178524,0.612104272219268,0.629047802661994,0.599848947160692,0,48,0.8874955856412,0.8874955856412,0.8874955856412,48,0.8874955856412,0.8874955856412,48,0.262271332483114,0.262271332483114,0.262271332483114,48,0.256336748180726,0.256336748180726,48,0.23160354238178,0.23160354238178,0.23160354238178,48,0.23160354238178,0.23160354238178,-0.178073438836711,-0.178073438836711,48,0.284453470839136,0.284453470839136,0.284453470839136,46,NA,NA,0.0266934073016334,NA
"IRGASON","2016-12-02",1.53100860878671,48,1.53100860878671,1.53100860878671,1.53100860878671,1.53100860878671,48,1.53100860878671,1.53100860878671,1.33726149050985,48,1.33726149050985,1.33726149050985,1.33726149050985,1.33295751253217,48,1.33726149050985,1.33295751253217,1.35003964194946,48,1.35003964194946,1.35003964194946,1.35003964194946,NA,47,1.35003964194946,NA,1.33958715642327,48,1.33958715642326,1.33958715642326,1.33958715642327,NA,46,1.33958715642326,NA,2.67,48,-0.408610568935977,-0.408610568935977,-0.408610568935977,48,-0.408610568935977,-0.408610568935977,48,-0.409002877171338,-0.409002877171338,-0.409002877171338,48,-0.409002877171338,-0.409002877171338,1.76236387490406,48,1.76236387490406,1.76236387490406,NA,47,NA,0.573411463965062,0.660061376368562,0.500847000190955,0.505632824700172,0.501718036113582,0,48,0.7133951626794,0.7133951626794,0.7133951626794,48,0.7133951626794,0.7133951626794,48,-0.215255758894473,-0.215255758894473,-0.215255758894473,48,-0.210951780916798,-0.210951780916798,48,-0.228033910334083,-0.228033910334083,-0.228033910334083,47,NA,NA,-1.0010896526038,NA,48,-0.217581424807888,-0.217581424807888,-0.217581424807888,46,NA,NA,-0.73578564882783,NA
"IRGASON","2016-12-03",0.908189610385591,48,0.908189610385591,0.908189610385591,0.908189610385591,0.908189610385591,48,0.908189610385591,0.908189610385591,1.07469795234398,48,1.07469795234398,1.07469795234398,1.07469795234398,1.07795000844967,48,1.07469795234398,1.07795000844967,1.06363918191508,48,1.06363918191508,1.06363918191508,1.06363918191508,NA,47,1.06363918191508,NA,1.08808791539784,48,1.08808791539784,1.08808791539784,1.08808791539784,NA,47,1.08808791539784,NA,1.02,48,-0.291003263592418,-0.291003263592418,-0.291003263592418,48,-0.291003263592418,-0.291003263592418,48,0.660681516927626,0.660681516927626,0.660681516927626,48,0.660681516927626,0.660681516927626,NA,39,NA,NA,NA,31,NA,0.890381970966266,NA,1.05362544347449,1.04278351168146,1.06675285823318,0,48,1.2778678637208,1.2778678637208,1.2778678637208,48,1.2778678637208,1.2778678637208,48,0.494173174969239,0.494173174969239,0.494173174969239,48,0.490921118863543,0.490921118863543,48,0.505231945398133,0.505231945398133,0.505231945398133,47,NA,NA,0.508194839167807,NA,48,0.480783211915375,0.480783211915375,0.480783211915375,47,NA,NA,0.508440110490624,NA
"IRGASON","2016-12-04",0.828247607897843,48,0.828247607897843,0.828247607897843,0.828247607897843,0.828247607897843,48,0.828247607897843,0.828247607897843,1.18542928552142,48,1.18542928552142,1.18542928552142,1.18542928552142,1.18602718057237,48,1.18542928552142,1.18602718057237,1.18835794453417,48,1.18835794453417,1.18835794453417,1.18835794453417,NA,47,1.18835794453417,NA,1.18511928245475,48,1.18511928245475,1.18511928245475,1.18511928245475,NA,47,1.18511928245475,NA,0.82,48,-0.145297198309444,-0.145297198309444,-0.145297198309444,48,-0.145297198309444,-0.145297198309444,48,0.632452967527001,0.632452967527001,0.632452967527001,48,0.632452967527001,0.632452967527001,NA,34,NA,NA,NA,25,NA,1.010058058412,NA,1.44564547014808,1.44921700552948,1.44526741762774,0,48,1.3154033771154,1.3154033771154,1.3154033771154,48,1.3154033771154,1.3154033771154,48,0.275271289903419,0.275271289903419,0.275271289903419,48,0.274673394852469,0.274673394852469,48,0.27234263089067,0.27234263089067,0.27234263089067,47,NA,NA,0.270334876760839,NA,48,0.275581292970097,0.275581292970097,0.275581292970097,47,NA,NA,0.277962499736488,NA
"IRGASON","2016-12-05",0.547002371305172,48,0.547002371305172,0.547002371305172,0.547002371305172,0.547002371305172,48,0.547002371305172,0.547002371305172,0.734176032171492,48,0.734176032171492,0.734176032171492,0.734176032171492,NA,47,0.734176032171492,NA,0.73730714829592,48,0.73730714829592,0.73730714829592,0.73730714829592,NA,46,0.73730714829592,NA,0.732210241802743,48,0.732210241802743,0.732210241802743,0.732210241802743,NA,47,0.732210241802743,NA,0.6,48,-0.249314409436621,-0.249314409436621,-0.249314409436621,48,-0.249314409436621,-0.249314409436621,48,0.451186305867389,0.451186305867389,0.451186305867389,48,0.451186305867389,0.451186305867389,NA,40,NA,NA,NA,34,NA,0.911670618841953,NA,1.22362672028582,1.22884524715987,1.22035040300457,0.1,48,0.74887426773594,0.74887426773594,0.74887426773594,48,0.74887426773594,0.74887426773594,48,0.264012645001069,0.264012645001069,0.264012645001069,47,NA,NA,48,0.260881528876641,0.260881528876641,0.260881528876641,46,NA,NA,0.235402039149185,NA,48,0.265978435369818,0.265978435369818,0.265978435369818,47,NA,NA,0.273558549359442,NA
"IRGASON","2016-12-06",1.11641751803129,48,1.11641751803129,1.11641751803129,1.11641751803129,1.11641751803129,48,1.11641751803129,1.11641751803129,1.16686724525507,48,1.16686724525507,1.16686724525507,1.16686724525507,1.16738717229954,48,1.16686724525507,1.16738717229954,1.16568028632474,48,1.16568028632474,1.16568028632474,1.16568028632474,NA,47,1.16568028632474,NA,1.17280897919366,48,1.17280897919366,1.17280897919366,1.17280897919366,1.17280897919366,48,1.17280897919366,1.17280897919366,0.91,48,-0.24021706596947,-0.24021706596947,-0.24021706596947,48,-0.24021706596947,-0.24021706596947,48,0.696832906135804,0.696832906135804,0.696832906135804,48,0.696832906135804,0.696832906135804,NA,38,NA,NA,NA,34,NA,1.22683243739702,NA,1.28227169808249,1.28096734760961,1.28880107603699,0,48,1.57303335819762,1.57303335819762,1.57303335819762,48,1.57303335819762,1.57303335819762,48,0.646383178912023,0.646383178912023,0.646383178912023,48,0.645863251867547,0.645863251867547,48,0.647570137842347,0.647570137842347,0.647570137842347,47,NA,NA,0.631702663227121,NA,48,0.640441444973433,0.640441444973433,0.640441444973433,48,0.640441444973433,0.640441444973433,0.656116404224664,0.656116404224664
"IRGASON","2016-12-07",0.577242536775309,48,0.577242536775309,0.577242536775309,0.577242536775309,0.577242536775309,48,0.577242536775309,0.577242536775309,0.698912679109661,48,0.698912679109661,0.698912679109661,0.698912679109661,0.698912679109661,48,0.698912679109661,0.698912679109661,0.714907232265634,48,0.714907232265634,0.714907232265634,0.714907232265634,0.714907232265634,48,0.714907232265634,0.714907232265634,0.690657744749521,48,0.690657744749521,0.690657744749521,0.690657744749521,0.690657744749521,48,0.690657744749521,0.690657744749521,0.67,48,-0.308710469668959,-0.308710469668959,-0.308710469668959,48,-0.308710469668959,-0.308710469668959,48,0.16916772520017,0.16916772520017,0.16916772520017,48,0.16916772520017,0.16916772520017,NA,39,NA,NA,NA,30,NA,0.861556025037774,NA,1.04315325240248,1.06702571979945,1.03083245485003,0.4,48,0.43769979230652,0.43769979230652,0.43769979230652,48,0.43769979230652,0.43769979230652,48,0.0474975828658181,0.0474975828658181,0.0474975828658181,48,0.0474975828658181,0.0474975828658181,48,0.0315030297098454,0.0315030297098454,0.0315030297098454,48,0.0315030297098454,0.0315030297098454,-0.168597021531228,-0.168597021531228,48,0.0557525172259576,0.0557525172259576,0.0557525172259576,48,0.0557525172259576,0.0557525172259576,-0.0965961001649244,-0.0965961001649244
"IRGASON","2016-12-08",1.26916724774217,48,1.26916724774217,1.26916724774217,1.26916724774217,1.26916724774217,48,1.26916724774217,1.26916724774217,1.11268456085094,48,1.11268456085094,1.11268456085094,1.11268456085094,NA,47,1.11268456085094,NA,1.1062565437952,48,1.1062565437952,1.1062565437952,1.1062565437952,NA,46,1.1062565437952,NA,1.12111355381136,48,1.12111355381136,1.12111355381136,1.12111355381136,NA,47,1.12111355381136,NA,0.47,48,0.245060437156666,0.245060437156666,0.245060437156666,48,0.245060437156666,0.245060437156666,48,0.00431048499322183,0.00431048499322183,0.00431048499322183,48,0.00431048499322183,0.00431048499322183,NA,26,NA,NA,NA,22,NA,2.70035584625994,NA,2.36741395925731,2.35373732722382,2.38534798683269,4.9,48,1.51853816989206,1.51853816989206,1.51853816989206,48,1.51853816989206,1.51853816989206,48,0.160793171884459,0.160793171884459,0.160793171884459,47,NA,NA,48,0.167221188940199,0.167221188940199,0.167221188940199,46,NA,NA,0.156813205504632,NA,48,0.15236417892403,0.15236417892403,0.15236417892403,47,NA,NA,0.142095904470133,NA
"IRGASON","2016-12-09",0.833608365650986,48,0.833608365650986,0.833608365650986,0.833608365650986,0.833608365650986,48,0.833608365650986,0.833608365650986,0.815985985197002,48,0.815985985197002,0.815985985197002,0.815985985197002,0.817640192217285,48,0.815985985197002,0.817640192217285,0.828585445300132,48,0.828585445300132,0.828585445300132,0.828585445300132,NA,47,0.828585445300132,NA,0.804943863649803,48,0.804943863649803,0.804943863649803,0.804943863649803,NA,47,0.804943863649803,NA,0.74,48,0.445058310483014,0.445058310483014,0.445058310483014,48,0.445058310483014,0.445058310483014,48,0.285138191483279,0.285138191483279,0.285138191483279,48,0.285138191483279,0.285138191483279,NA,40,NA,NA,NA,34,NA,1.12649779142025,NA,1.10268376377973,1.1197100612164,1.08776197790514,0,48,1.56380486761728,1.56380486761728,1.56380486761728,48,1.56380486761728,1.56380486761728,48,0.302760571937263,0.302760571937263,0.302760571937263,48,0.30110636491698,0.30110636491698,48,0.290161111834133,0.290161111834133,0.290161111834133,47,NA,NA,0.288792864370915,NA,48,0.313802693484462,0.313802693484462,0.313802693484462,47,NA,NA,0.336561787678274,NA
"IRGASON","2016-12-10",0.0960559866564052,48,0.0960559866564052,0.0960559866564052,0.0960559866564052,0.0960559866564052,48,0.0960559866564052,0.0960559866564052,-0.0872840104752883,48,-0.0872840104752883,-0.0872840104752883,-0.0872840104752883,-0.0869669643570718,48,-0.0872840104752883,-0.0869669643570718,-0.0799935073567417,48,-0.0799935073567417,-0.0799935073567417,-0.0799935073567417,-0.0799935073567417,48,-0.0799935073567417,-0.0799935073567417,-0.0897548017826293,48,-0.0897548017826293,-0.0897548017826293,-0.0897548017826293,NA,46,-0.0897548017826293,NA,0.4,48,0.33702591109618,0.33702591109618,0.33702591109618,48,0.33702591109618,0.33702591109618,48,-0.291320497947765,-0.291320497947765,-0.291320497947765,48,-0.291320497947765,-0.291320497947765,NA,24,NA,NA,NA,19,NA,0.240139966641013,NA,-0.218210026188221,-0.199983768391854,-0.224387004456573,8.3,48,0.14176139980482,0.14176139980482,0.14176139980482,48,0.14176139980482,0.14176139980482,48,-0.107980500816071,-0.107980500816071,-0.107980500816071,48,-0.108297546934288,-0.108297546934288,48,-0.115271003934618,-0.115271003934618,-0.115271003934618,48,-0.115271003934618,-0.115271003934618,-0.301929838967156,-0.301929838967156,48,-0.10550970950873,-0.10550970950873,-0.10550970950873,46,NA,NA,-0.243789697180123,NA
"IRGASON","2016-12-11",0.506890179775895,48,0.506890179775895,0.506890179775895,0.506890179775895,0.506890179775895,48,0.506890179775895,0.506890179775895,0.34630696818063,48,0.34630696818063,0.34630696818063,0.34630696818063,0.345867901966762,48,0.34630696818063,0.345867901966762,0.361475356127137,48,0.361475356127137,0.361475356127137,0.361475356127137,NA,46,0.361475356127137,NA,0.334747095349187,48,0.334747095349187,0.334747095349187,0.334747095349187,NA,46,0.334747095349187,NA,0.52,48,-0.481520403378211,-0.481520403378211,-0.481520403378211,48,-0.481520403378211,-0.481520403378211,48,0.0287272077923957,0.0287272077923957,0.0287272077923957,48,0.0287272077923957,0.0287272077923957,0.519478029176884,48,0.519478029176884,0.519478029176884,NA,37,NA,0.974788807261336,0.998996209955545,0.665974938808905,0.69514491562911,0.643744414133052,0.7,48,0.05409698419008,0.05409698419008,0.05409698419008,48,0.05409698419008,0.05409698419008,48,0.18931041938766,0.18931041938766,0.18931041938766,48,0.189749485601529,0.189749485601529,48,0.174142031441154,0.174142031441154,0.174142031441154,46,NA,NA,0.0889792417418289,NA,48,0.200870292219103,0.200870292219103,0.200870292219103,46,NA,NA,0.150424571970081,NA
"IRGASON","2016-12-12",0.673631839785435,48,0.673631839785435,0.673631839785435,0.673631839785435,0.673631839785435,48,0.673631839785435,0.673631839785435,0.584642757087959,48,0.584642757087959,0.584642757087959,0.584642757087959,0.584642757087959,48,0.584642757087959,0.584642757087959,0.583607904663116,48,0.583607904663116,0.583607904663116,0.583607904663116,0.583607904663116,48,0.583607904663116,0.583607904663116,0.584960362128661,48,0.584960362128661,0.584960362128661,0.584960362128661,0.584960362128661,48,0.584960362128661,0.584960362128661,0.6,48,-0.351661066625882,-0.351661066625882,-0.351661066625882,48,-0.351661066625882,-0.351661066625882,48,0.271020542550827,0.271020542550827,0.271020542550827,48,0.271020542550827,0.271020542550827,NA,42,0.435517316645869,NA,NA,38,NA,1.12271973297573,NA,0.974404595146598,0.972679841105193,0.974933936881102,0,48,0.59299131571038,0.59299131571038,0.59299131571038,48,0.59299131571038,0.59299131571038,48,0.360009625248303,0.360009625248303,0.360009625248303,48,0.360009625248303,0.360009625248303,48,0.361044477673146,0.361044477673146,0.361044477673146,48,0.361044477673146,0.361044477673146,0.424309902006859,0.424309902006859,48,0.359692020207601,0.359692020207601,0.359692020207601,48,0.359692020207601,0.359692020207601,0.433338786699715,0.433338786699715
"IRGASON","2016-12-13",0.705766428689898,48,0.705766428689899,0.705766428689899,0.705766428689898,0.705766428689898,48,0.705766428689899,0.705766428689898,0.738397381802068,48,0.738397381802068,0.738397381802068,0.738397381802068,0.737976510615575,48,0.738397381802068,0.737976510615575,0.742073478822838,48,0.742073478822838,0.742073478822838,0.742073478822838,NA,45,0.742073478822838,NA,0.734020618841027,48,0.734020618841027,0.734020618841027,0.734020618841027,NA,47,0.734020618841027,NA,0.59,48,0.079572627171836,0.079572627171836,0.079572627171836,48,0.079572627171836,0.079572627171836,48,0.306337526726686,0.306337526726686,0.306337526726686,48,0.306337526726686,0.306337526726686,0.351556604114853,48,0.351556604114853,0.351556604114853,NA,36,NA,1.19621428591508,0.595858651042124,1.2515209861052,1.25775165902176,1.24410274379835,0.4,48,1.09167658258842,1.09167658258842,1.09167658258842,48,1.09167658258842,1.09167658258842,48,0.273706573614516,0.273706573614516,0.273706573614516,48,0.274127444801009,0.274127444801009,48,0.270030476593746,0.270030476593746,0.270030476593746,45,NA,NA,0.321288737566118,NA,48,0.278083336575558,0.278083336575558,0.278083336575558,47,NA,NA,0.337055137298505,NA
"IRGASON","2016-12-14",0.676166081107908,48,0.676166081107908,0.676166081107908,0.676166081107908,0.676166081107908,48,0.676166081107908,0.676166081107908,0.653140292251304,48,0.653140292251304,0.653140292251304,0.653140292251304,NA,47,0.653140292251304,NA,0.655222032063581,48,0.655222032063581,0.655222032063581,0.655222032063581,NA,47,0.655222032063581,NA,0.650695580099336,48,0.650695580099336,0.650695580099336,0.650695580099336,NA,44,0.650695580099336,NA,0.71,48,0.0793525634796613,0.0793525634796613,0.0793525634796613,48,0.0793525634796613,0.0793525634796613,48,0.291512791348871,0.291512791348871,0.291512791348871,48,0.291512791348871,0.291512791348871,0.176996346520623,48,0.176996346520623,0.176996346520623,NA,38,NA,0.95234659310973,0.249290628902286,0.919915904579301,0.922847932483916,0.916472648027233,0.1,48,1.04703143593644,1.04703143593644,1.04703143593644,48,1.04703143593644,1.04703143593644,48,0.314538580205475,0.314538580205475,0.314538580205475,47,NA,NA,48,0.312456840393198,0.312456840393198,0.312456840393198,47,NA,NA,0.362428699092689,NA,48,0.316983292357443,0.316983292357443,0.316983292357443,44,NA,NA,0.377349252314558,NA
"IRGASON","2016-12-15",0.517085320401407,48,0.517085320401408,0.517085320401408,0.517085320401407,NA,47,0.517085320401408,NA,0.0988884201150261,48,0.0988884201150261,0.0988884201150261,0.0988884201150261,NA,45,0.0988884201150261,NA,0.092965819210605,48,0.092965819210605,0.092965819210605,0.092965819210605,NA,44,0.092965819210605,NA,0.109302225505277,48,0.109302225505277,0.109302225505277,0.109302225505277,NA,41,0.109302225505277,NA,0.58,48,0.116249017228104,0.116249017228104,0.116249017228104,48,0.116249017228104,0.116249017228104,48,-0.506339551324752,-0.506339551324752,-0.506339551324752,47,NA,NA,NA,22,0.471691690586649,NA,NA,22,NA,0.891526414485185,NA,0.17049727606039,0.160285895190698,0.188452112940133,8.3,48,0.12699478630476,0.12699478630476,0.12699478630476,48,0.12699478630476,0.12699478630476,48,-0.0881426510383704,-0.0881426510383704,-0.0881426510383704,45,NA,NA,48,-0.0822200501339492,-0.0822200501339492,-0.0822200501339492,44,NA,NA,-0.196601666271959,NA,48,-0.0985564564286213,-0.0985564564286213,-0.0985564564286213,41,NA,NA,-0.207676925862114,NA
"IRGASON","2016-12-16",1.79428917737363,48,1.79428917737363,1.79428917737363,1.79428917737363,1.79428917737363,48,1.79428917737363,1.79428917737363,1.1697057706468,48,1.1697057706468,1.1697057706468,1.1697057706468,NA,46,1.1697057706468,NA,1.15940692807219,48,1.15940692807219,1.15940692807219,1.15940692807219,NA,44,1.15940692807219,NA,1.18926922780367,48,1.18926922780367,1.18926922780367,1.18926922780367,NA,46,1.18926922780367,NA,1.33,48,-0.906871110553426,-0.906871110553426,-0.906871110553426,48,-0.906871110553426,-0.906871110553426,48,-0.268868218325101,-0.268868218325101,-0.268868218325101,48,-0.268868218325101,-0.268868218325101,NA,38,0.766387034652674,NA,NA,20,NA,1.34908960704784,NA,0.879478023042704,0.871734532385106,0.894187389326066,2.9,48,0.6185498484951,0.6185498484951,0.6185498484951,48,0.6185498484951,0.6185498484951,48,0.355715188401729,0.355715188401729,0.355715188401729,46,NA,NA,48,0.366014030976335,0.366014030976335,0.366014030976335,44,NA,NA,0.1663549346567,NA,48,0.336151731244858,0.336151731244858,0.336151731244858,46,NA,NA,0.173564649627509,NA
